SITE_ID,SITE_NAME,TIMESTAMP_START,TIMESTAMP_END,DEPTH,WTEMP
UK-Win,Windermere,200912312300,201001010000,1,5
UK-Win,Windermere,200912312300,201001010000,2,5
UK-Win,Windermere,200912312300,201001010000,4,5
UK-Win,Windermere,200912312300,201001010000,7,5
UK-Win,Windermere,200912312300,201001010000,10,5
UK-Win,Windermere,200912312300,201001010000,13,5
UK-Win,Windermere,200912312300,201001010000,16,5
UK-Win,Windermere,200912312300,201001010000,19,5
UK-Win,Windermere,200912312300,201001010000,22,5
UK-Win,Windermere,200912312300,201001010000,25,5
UK-Win,Windermere,200912312300,201001010000,30,5
UK-Win,Windermere,200912312300,201001010000,35,5
